;;;;;;;;;;;;"reported significance as indicated by eye-catcher (""stars""): 1 means p-value smaller than 0.01, 5 means p-value smaller than 0.05 and so on. If no significance reported, type in 0. Use German decimal seperator, i.e. "","" instead of "".""";"significance thresholds in the paper by which results are distinguished; e.g. if there are three thresholds <0.01, <0.05, <0.1, then S(10), S(5) and S(1) should contain 1 and S(0.1) and S(15) should contain zero";;;;;coder: HK for Henning Kosmalla and PP for Peter Pütz;cross-checked: yes (1) or no(0);;;
2009;Journal of Political Economy;117.4;745;Clark;1_A;8;2;3.233;0.925;;;;;;;;;;;;;
2009;Journal of Political Economy;117.4;745;Clark;1_A;8;3;3.941;1.679;;;;;;;;;;;;;
2009;Journal of Political Economy;117.4;745;Clark;1_A;8;4;3.207;1.766;;;;;;;;;;;;;
2009;Journal of Political Economy;117.4;745;Clark;1_A;8;5;4.107;2.216;;;;;;;;;;;;;
2009;Journal of Political Economy;117.4;745;Clark;1_A;8;6;5.528;3.411;;;;;;;;;;;;;
2009;Journal of Political Economy;117.4;745;Clark;1_B;1;1;5.207;1.505;;;;;;;;;;;;;
2009;Journal of Political Economy;117.4;745;Clark;1_B;1;2;2.501;0.592;;;;;;;;;;;;;
2009;Journal of Political Economy;117.4;745;Clark;1_B;1;3;4.009;1.097;;;;;;;;;;;;;
2009;Journal of Political Economy;117.4;745;Clark;1_B;1;4;3.578;1.139;;;;;;;;;;;;;
2009;Journal of Political Economy;117.4;745;Clark;1_B;1;5;4.478;1.445;;;;;;;;;;;;;
2009;Journal of Political Economy;117.4;745;Clark;1_B;1;6;6.658;2.364;;;;;;;;;;;;;
2009;Journal of Political Economy;117.4;745;Clark;2_A;1;1;-20.079;5.086;;;;;;;;;;;;;
2009;Journal of Political Economy;117.4;745;Clark;2_A;1;2;3.436;2.106;;;;;;;;;;;;;
2009;Journal of Political Economy;117.4;745;Clark;2_A;1;3;8.839;3.843;;;;;;;;;;;;;
2009;Journal of Political Economy;117.4;745;Clark;2_A;1;4;9.045;4.235;;;;;;;;;;;;;
2009;Journal of Political Economy;117.4;745;Clark;2_A;1;5;11.245;5.241;;;;;;;;;;;;;
2009;Journal of Political Economy;117.4;745;Clark;2_A;1;6;18.108;8.626;;;;;;;;;;;;;
2009;Journal of Political Economy;117.4;745;Clark;2_B;1;1;-136.442;21.430;;;;;;;;;;;;;
2009;Journal of Political Economy;117.4;745;Clark;2_B;1;2;-15.355;4.018;;;;;;;;;;;;;
2009;Journal of Political Economy;117.4;745;Clark;2_B;1;3;-9.238;8.413;;;;;;;;;;;;;
2009;Journal of Political Economy;117.4;745;Clark;2_B;1;4;-13.132;8.910;;;;;;;;;;;;;
2009;Journal of Political Economy;117.4;745;Clark;2_B;1;5;-14.554;10.945;;;;;;;;;;;;;
2009;Journal of Political Economy;117.4;745;Clark;2_B;1;6;-9.086;17.675;;;;;;;;;;;;;
2009;Journal of Political Economy;117.4;745;Clark;2_B;2;1;18.357;1.715;;;;;;;;;;;;;
2009;Journal of Political Economy;117.4;745;Clark;2_B;2;2;7.242;2.186;;;;;;;;;;;;;
2009;Journal of Political Economy;117.4;745;Clark;2_B;2;3;7.211;2.187;;;;;;;;;;;;;
2009;Journal of Political Economy;117.4;745;Clark;2_B;2;4;7.219;2.187;;;;;;;;;;;;;
2009;Journal of Political Economy;117.4;745;Clark;2_B;2;5;8.277;2.471;;;;;;;;;;;;;
2009;Journal of Political Economy;117.4;745;Clark;2_B;2;6;8.219;2.467;;;;;;;;;;;;;
2009;Journal of Political Economy;117.4;745;Clark;2_C;1;1;-69.645;22.255;;;;;;;;;;;;;
2009;Journal of Political Economy;117.4;745;Clark;2_C;1;2;23.884;10.770;;;;;;;;;;;;;
2009;Journal of Political Economy;117.4;745;Clark;2_C;1;3;35.449;19.361;;;;;;;;;;;;;
2009;Journal of Political Economy;117.4;745;Clark;2_C;1;4;32.963;20.464;;;;;;;;;;;;;
2009;Journal of Political Economy;117.4;745;Clark;2_C;1;5;41.634;25.604;;;;;;;;;;;;;
2009;Journal of Political Economy;117.4;745;Clark;2_C;1;6;54.067;40.795;;;;;;;;;;;;;
2009;Journal of Political Economy;117.4;745;Clark;3_A;1;1;1.912;1.178;;;;;;;;;;;;;
2009;Journal of Political Economy;117.4;745;Clark;3_A;1;2;3.435;2.065;;;;;;;;;;;;;
2009;Journal of Political Economy;117.4;745;Clark;3_A;1;3;4.472;2.198;;;;;;;;;;;;;
2009;Journal of Political Economy;117.4;745;Clark;3_A;1;4;4.277;2.578;;;;;;;;;;;;;
2009;Journal of Political Economy;117.4;745;Clark;3_A;1;5;6.161;3.068;;;;;;;;;;;;;
2009;Journal of Political Economy;117.4;745;Clark;3_A;1;6;7.267;5.131;;;;;;;;;;;;;
2009;Journal of Political Economy;117.4;745;Clark;3_A;10;1;3.543;0.853;;;;;;;;;;;;;
2009;Journal of Political Economy;117.4;745;Clark;3_A;10;2;3.477;1.509;;;;;;;;;;;;;
2009;Journal of Political Economy;117.4;745;Clark;3_A;10;3;2.810;1.553;;;;;;;;;;;;;
2009;Journal of Political Economy;117.4;745;Clark;3_A;10;4;4.200;1.829;;;;;;;;;;;;;
2009;Journal of Political Economy;117.4;745;Clark;3_A;10;5;3.646;2.035;;;;;;;;;;;;;
2009;Journal of Political Economy;117.4;745;Clark;3_A;10;6;4.351;3.145;;;;;;;;;;;;;
2009;Journal of Political Economy;117.4;745;Clark;3_A;11;1;1.851;0.418;;;;;;;;;;;;;
2009;Journal of Political Economy;117.4;745;Clark;3_A;11;2;1.923;0.752;;;;;;;;;;;;;
2009;Journal of Political Economy;117.4;745;Clark;3_A;11;3;1.931;0.793;;;;;;;;;;;;;
2009;Journal of Political Economy;117.4;745;Clark;3_A;11;4;2.323;0.910;;;;;;;;;;;;;
2009;Journal of Political Economy;117.4;745;Clark;3_A;11;5;2.505;1.034;;;;;;;;;;;;;
2009;Journal of Political Economy;117.4;745;Clark;3_A;11;6;3.341;1.613;;;;;;;;;;;;;
2009;Journal of Political Economy;117.4;745;Clark;3_A;12;1;1.015;0.334;;;;;;;;;;;;;
2009;Journal of Political Economy;117.4;745;Clark;3_A;12;2;0.751;0.610;;;;;;;;;;;;;
2009;Journal of Political Economy;117.4;745;Clark;3_A;12;3;0.702;0.649;;;;;;;;;;;;;
2009;Journal of Political Economy;117.4;745;Clark;3_A;12;4;0.909;0.738;;;;;;;;;;;;;
2009;Journal of Political Economy;117.4;745;Clark;3_A;12;5;0.911;0.841;;;;;;;;;;;;;
2009;Journal of Political Economy;117.4;745;Clark;3_A;12;6;2.204;1.290;;;;;;;;;;;;;
2009;Journal of Political Economy;117.4;745;Clark;3_A;2;1;1.338;0.432;;;;;;;;;;;;;
2009;Journal of Political Economy;117.4;745;Clark;3_A;2;2;1.677;0.763;;;;;;;;;;;;;
2009;Journal of Political Economy;117.4;745;Clark;3_A;2;3;1.835;0.848;;;;;;;;;;;;;
2009;Journal of Political Economy;117.4;745;Clark;3_A;2;4;2.088;0.947;;;;;;;;;;;;;
2009;Journal of Political Economy;117.4;745;Clark;3_A;2;5;2.527;1.171;;;;;;;;;;;;;
2009;Journal of Political Economy;117.4;745;Clark;3_A;2;6;2.537;1.943;;;;;;;;;;;;;
2009;Journal of Political Economy;117.4;745;Clark;3_A;3;1;1.021;0.392;;;;;;;;;;;;;
2009;Journal of Political Economy;117.4;745;Clark;3_A;3;2;1.109;0.719;;;;;;;;;;;;;
2009;Journal of Political Economy;117.4;745;Clark;3_A;3;3;1.212;0.802;;;;;;;;;;;;;
2009;Journal of Political Economy;117.4;745;Clark;3_A;3;4;1.381;0.890;;;;;;;;;;;;;
2009;Journal of Political Economy;117.4;745;Clark;3_A;3;5;1.672;1.102;;;;;;;;;;;;;
2009;Journal of Political Economy;117.4;745;Clark;3_A;3;6;2.197;1.852;;;;;;;;;;;;;
2009;Journal of Political Economy;117.4;745;Clark;3_A;4;1;1.443;1.685;;;;;;;;;;;;;
2009;Journal of Political Economy;117.4;745;Clark;3_A;4;2;3.545;3.126;;;;;;;;;;;;;
2009;Journal of Political Economy;117.4;745;Clark;3_A;4;3;5.159;3.167;;;;;;;;;;;;;
2009;Journal of Political Economy;117.4;745;Clark;3_A;4;4;4.425;3.907;;;;;;;;;;;;;
2009;Journal of Political Economy;117.4;745;Clark;3_A;4;5;7.186;4.451;;;;;;;;;;;;;
2009;Journal of Political Economy;117.4;745;Clark;3_A;4;6;5.511;7.589;;;;;;;;;;;;;
2009;Journal of Political Economy;117.4;745;Clark;3_A;5;1;1.331;0.554;;;;;;;;;;;;;
2009;Journal of Political Economy;117.4;745;Clark;3_A;5;2;1.882;0.939;;;;;;;;;;;;;
2009;Journal of Political Economy;117.4;745;Clark;3_A;5;3;2.510;0.985;;;;;;;;;;;;;
2009;Journal of Political Economy;117.4;745;Clark;3_A;5;4;2.349;1.178;;;;;;;;;;;;;
2009;Journal of Political Economy;117.4;745;Clark;3_A;5;5;3.497;1.399;;;;;;;;;;;;;
2009;Journal of Political Economy;117.4;745;Clark;3_A;5;6;3.180;2.338;;;;;;;;;;;;;
2009;Journal of Political Economy;117.4;745;Clark;3_A;6;1;1.016;0.505;;;;;;;;;;;;;
2009;Journal of Political Economy;117.4;745;Clark;3_A;6;2;1.596;0.883;;;;;;;;;;;;;
2009;Journal of Political Economy;117.4;745;Clark;3_A;6;3;2.091;0.912;;;;;;;;;;;;;
2009;Journal of Political Economy;117.4;745;Clark;3_A;6;4;1.996;1.107;;;;;;;;;;;;;
2009;Journal of Political Economy;117.4;745;Clark;3_A;6;5;2.917;1.297;;;;;;;;;;;;;
2009;Journal of Political Economy;117.4;745;Clark;3_A;6;6;2.920;2.209;;;;;;;;;;;;;
2009;Journal of Political Economy;117.4;745;Clark;3_A;7;1;2.313;1.421;;;;;;;;;;;;;
2009;Journal of Political Economy;117.4;745;Clark;3_A;7;2;3.488;2.405;;;;;;;;;;;;;
2009;Journal of Political Economy;117.4;745;Clark;3_A;7;3;4.051;2.638;;;;;;;;;;;;;
2009;Journal of Political Economy;117.4;745;Clark;3_A;7;4;4.329;2.994;;;;;;;;;;;;;
2009;Journal of Political Economy;117.4;745;Clark;3_A;7;5;5.529;3.646;;;;;;;;;;;;;
2009;Journal of Political Economy;117.4;745;Clark;3_A;7;6;8.170;6.014;;;;;;;;;;;;;
2009;Journal of Political Economy;117.4;745;Clark;3_A;8;1;1.349;0.565;;;;;;;;;;;;;
2009;Journal of Political Economy;117.4;745;Clark;3_A;8;2;1.540;1.001;;;;;;;;;;;;;
2009;Journal of Political Economy;117.4;745;Clark;3_A;8;3;1.363;1.135;;;;;;;;;;;;;
2009;Journal of Political Economy;117.4;745;Clark;3_A;8;4;1.911;1.238;;;;;;;;;;;;;
2009;Journal of Political Economy;117.4;745;Clark;3_A;8;5;1.861;1.549;;;;;;;;;;;;;
2009;Journal of Political Economy;117.4;745;Clark;3_A;8;6;2.006;2.484;;;;;;;;;;;;;
2009;Journal of Political Economy;117.4;745;Clark;3_A;9;1;1.014;0.513;;;;;;;;;;;;;
2009;Journal of Political Economy;117.4;745;Clark;3_A;9;2;0.816;0.962;;;;;;;;;;;;;
2009;Journal of Political Economy;117.4;745;Clark;3_A;9;3;0.635;1.082;;;;;;;;;;;;;
2009;Journal of Political Economy;117.4;745;Clark;3_A;9;4;1.013;1.186;;;;;;;;;;;;;
2009;Journal of Political Economy;117.4;745;Clark;3_A;9;5;0.867;1.470;;;;;;;;;;;;;
2009;Journal of Political Economy;117.4;745;Clark;3_A;9;6;1.712;2.351;;;;;;;;;;;;;
2009;Journal of Political Economy;117.4;745;Clark;3_B;1;1;2.183;0.575;;;;;;;;;;;;;
2009;Journal of Political Economy;117.4;745;Clark;3_B;1;2;1.447;1.079;;;;;;;;;;;;;
2009;Journal of Political Economy;117.4;745;Clark;3_B;1;3;0.969;1.095;;;;;;;;;;;;;
2009;Journal of Political Economy;117.4;745;Clark;3_B;1;4;2.618;1.954;;;;;;;;;;;;;
2009;Journal of Political Economy;117.4;745;Clark;3_B;1;5;1.907;2.151;;;;;;;;;;;;;
2009;Journal of Political Economy;117.4;745;Clark;3_B;1;6;1.631;3.502;;;;;;;;;;;;;
2009;Journal of Political Economy;117.4;745;Clark;3_B;2;1;1.278;0.266;;;;;;;;;;;;;
2009;Journal of Political Economy;117.4;745;Clark;3_B;2;2;0.981;0.489;;;;;;;;;;;;;
2009;Journal of Political Economy;117.4;745;Clark;3_B;2;3;0.971;0.507;;;;;;;;;;;;;
2009;Journal of Political Economy;117.4;745;Clark;3_B;2;4;1.755;0.886;;;;;;;;;;;;;
2009;Journal of Political Economy;117.4;745;Clark;3_B;2;5;1.912;0.994;;;;;;;;;;;;;
2009;Journal of Political Economy;117.4;745;Clark;3_B;2;6;2.521;1.617;;;;;;;;;;;;;
2009;Journal of Political Economy;117.4;745;Clark;3_B;3;1;0.627;0.181;;;;;;;;;;;;;
2009;Journal of Political Economy;117.4;745;Clark;3_B;3;2;0.843;0.326;;;;;;;;;;;;;
2009;Journal of Political Economy;117.4;745;Clark;3_B;3;3;0.834;0.347;;;;;;;;;;;;;
2009;Journal of Political Economy;117.4;745;Clark;3_B;3;4;1.557;0.602;;;;;;;;;;;;;
2009;Journal of Political Economy;117.4;745;Clark;3_B;3;5;1.659;0.689;;;;;;;;;;;;;
2009;Journal of Political Economy;117.4;745;Clark;3_B;3;6;2.836;1.089;;;;;;;;;;;;;
2009;Journal of Political Economy;117.4;745;Clark;4_A;1;1;2.306;1.010;;;;;;;;;;;;;
2009;Journal of Political Economy;117.4;745;Clark;4_A;1;2;1.108;0.412;;;;;;;;;;;;;
2009;Journal of Political Economy;117.4;745;Clark;4_A;1;3;-0.92;0.778;;;;;;;;;;;;;
2009;Journal of Political Economy;117.4;745;Clark;4_A;1;4;0.053;0.822;;;;;;;;;;;;;
2009;Journal of Political Economy;117.4;745;Clark;4_A;1;5;0.068;1.034;;;;;;;;;;;;;
2009;Journal of Political Economy;117.4;745;Clark;4_A;1;6;-0.617;1.548;;;;;;;;;;;;;
2009;Journal of Political Economy;117.4;745;Clark;4_A;2;1;1.738;0.419;;;;;;;;;;;;;
2009;Journal of Political Economy;117.4;745;Clark;4_A;2;2;1.058;0.277;;;;;;;;;;;;;
2009;Journal of Political Economy;117.4;745;Clark;4_A;2;3;0.606;0.461;;;;;;;;;;;;;
2009;Journal of Political Economy;117.4;745;Clark;4_A;2;4;0.669;0.504;;;;;;;;;;;;;
2009;Journal of Political Economy;117.4;745;Clark;4_A;2;5;0.844;0.625;;;;;;;;;;;;;
2009;Journal of Political Economy;117.4;745;Clark;4_A;2;6;0.622;0.918;;;;;;;;;;;;;
2009;Journal of Political Economy;117.4;745;Clark;4_B;1;1;2.525;0.853;;;;;;;;;;;;;
2009;Journal of Political Economy;117.4;745;Clark;4_B;1;2;0.659;0.312;;;;;;;;;;;;;
2009;Journal of Political Economy;117.4;745;Clark;4_B;1;3;-0.451;0.516;;;;;;;;;;;;;
2009;Journal of Political Economy;117.4;745;Clark;4_B;1;4;-0.370;0.541;;;;;;;;;;;;;
2009;Journal of Political Economy;117.4;745;Clark;4_B;1;5;-0.438;0.634;;;;;;;;;;;;;
2009;Journal of Political Economy;117.4;745;Clark;4_B;1;6;-1.203;1.292;;;;;;;;;;;;;
2009;Journal of Political Economy;117.4;745;Clark;4_B;2;1;1.598;0.344;;;;;;;;;;;;;
2009;Journal of Political Economy;117.4;745;Clark;4_B;2;2;0.630;0.188;;;;;;;;;;;;;
2009;Journal of Political Economy;117.4;745;Clark;4_B;2;3;-0.002;0.326;;;;;;;;;;;;;
2009;Journal of Political Economy;117.4;745;Clark;4_B;2;4;0.054;0.349;;;;;;;;;;;;;
2009;Journal of Political Economy;117.4;745;Clark;4_B;2;5;0.064;0.403;;;;;;;;;;;;;
2009;Journal of Political Economy;117.4;745;Clark;4_B;2;6;-0.170;0.793;;;;;;;;;;;;;
2009;Journal of Political Economy;117.4;745;Clark;4_C;1;1;3.718;0.975;;;;;;;;;;;;;
2009;Journal of Political Economy;117.4;745;Clark;4_C;1;2;0.645;0.375;;;;;;;;;;;;;
2009;Journal of Political Economy;117.4;745;Clark;4_C;1;3;-0.575;0.626;;;;;;;;;;;;;
2009;Journal of Political Economy;117.4;745;Clark;4_C;1;4;-0.309;0.653;;;;;;;;;;;;;
2009;Journal of Political Economy;117.4;745;Clark;4_C;1;5;-0.396;0.826;;;;;;;;;;;;;
2009;Journal of Political Economy;117.4;745;Clark;4_C;1;6;-0.912;1.305;;;;;;;;;;;;;
2009;Journal of Political Economy;117.4;745;Clark;4_C;2;1;2.073;0.404;;;;;;;;;;;;;
2009;Journal of Political Economy;117.4;745;Clark;4_C;2;2;0.595;0.237;;;;;;;;;;;;;
2009;Journal of Political Economy;117.4;745;Clark;4_C;2;3;-0.166;0.391;;;;;;;;;;;;;
2009;Journal of Political Economy;117.4;745;Clark;4_C;2;4;-0.051;0.415;;;;;;;;;;;;;
2009;Journal of Political Economy;117.4;745;Clark;4_C;2;5;-0.065;0.518;;;;;;;;;;;;;
2009;Journal of Political Economy;117.4;745;Clark;4_C;2;6;-0.572;0.856;;;;;;;;;;;;;
2009;Journal of Political Economy;117.4;745;Clark;5_A;1;1;-5.632;1.452;;;;;;;;;;;;;
2009;Journal of Political Economy;117.4;745;Clark;5_A;1;2;1.121;0.256;;;;;;;;;;;;;
2009;Journal of Political Economy;117.4;745;Clark;5_A;1;3;1.854;0.462;;;;;;;;;;;;;
2009;Journal of Political Economy;117.4;745;Clark;5_A;1;4;1.827;0.467;;;;;;;;;;;;;
2009;Journal of Political Economy;117.4;745;Clark;5_A;1;5;2.172;0.554;;;;;;;;;;;;;
2009;Journal of Political Economy;117.4;745;Clark;5_A;1;6;2.071;1.025;;;;;;;;;;;;;
2009;Journal of Political Economy;117.4;745;Clark;5_A;2;1;-3.516;1.490;;;;;;;;;;;;;
2009;Journal of Political Economy;117.4;745;Clark;5_A;2;2;2.723;0.540;;;;;;;;;;;;;
2009;Journal of Political Economy;117.4;745;Clark;5_A;2;3;3.150;0.918;;;;;;;;;;;;;
2009;Journal of Political Economy;117.4;745;Clark;5_A;2;4;2.841;0.984;;;;;;;;;;;;;
2009;Journal of Political Economy;117.4;745;Clark;5_A;2;5;3.505;1.178;;;;;;;;;;;;;
2009;Journal of Political Economy;117.4;745;Clark;5_A;2;6;3.703;1.993;;;;;;;;;;;;;
2009;Journal of Political Economy;117.4;745;Clark;5_A;3;1;-2.088;1.556;;;;;;;;;;;;;
2009;Journal of Political Economy;117.4;745;Clark;5_A;3;2;4.336;0.723;;;;;;;;;;;;;
2009;Journal of Political Economy;117.4;745;Clark;5_A;3;3;4.868;1.278;;;;;;;;;;;;;
2009;Journal of Political Economy;117.4;745;Clark;5_A;3;4;4.561;1.366;;;;;;;;;;;;;
2009;Journal of Political Economy;117.4;745;Clark;5_A;3;5;5.721;1.670;;;;;;;;;;;;;
2009;Journal of Political Economy;117.4;745;Clark;5_A;3;6;5.152;2.782;;;;;;;;;;;;;
2009;Journal of Political Economy;117.4;745;Clark;5_B;1;1;0.161;0.326;;;;;;;;;;;;;
2009;Journal of Political Economy;117.4;745;Clark;5_B;1;2;0.110;0.217;;;;;;;;;;;;;
2009;Journal of Political Economy;117.4;745;Clark;5_B;1;3;1.142;0.340;;;;;;;;;;;;;
2009;Journal of Political Economy;117.4;745;Clark;5_B;1;4;1.216;0.325;;;;;;;;;;;;;
2009;Journal of Political Economy;117.4;745;Clark;5_B;1;5;1.574;0.457;;;;;;;;;;;;;
2009;Journal of Political Economy;117.4;745;Clark;5_B;1;6;1.673;0.907;;;;;;;;;;;;;
2009;Journal of Political Economy;117.4;745;Clark;5_C;1;1;0.320;0.385;;;;;;;;;;;;;
2009;Journal of Political Economy;117.4;745;Clark;5_C;1;2;0.629;0.372;;;;;;;;;;;;;
2009;Journal of Political Economy;117.4;745;Clark;5_C;1;3;1.233;0.629;;;;;;;;;;;;;
2009;Journal of Political Economy;117.4;745;Clark;5_C;1;4;1.360;0.648;;;;;;;;;;;;;
2009;Journal of Political Economy;117.4;745;Clark;5_C;1;5;1.659;0.787;;;;;;;;;;;;;
2009;Journal of Political Economy;117.4;745;Clark;5_C;1;6;1.995;1.407;;;;;;;;;;;;;
2009;Journal of Political Economy;117.4;745;Clark;5_C;2;1;-0.133;0.352;;;;;;;;;;;;;
2009;Journal of Political Economy;117.4;745;Clark;5_C;2;2;0.189;0.357;;;;;;;;;;;;;
2009;Journal of Political Economy;117.4;745;Clark;5_C;2;3;0.257;0.622;;;;;;;;;;;;;
2009;Journal of Political Economy;117.4;745;Clark;5_C;2;4;0.401;0.719;;;;;;;;;;;;;
2009;Journal of Political Economy;117.4;745;Clark;5_C;2;5;0.502;0.890;;;;;;;;;;;;;
2009;Journal of Political Economy;117.4;745;Clark;5_C;2;6;-0.985;1.598;;;;;;;;;;;;;
2009;Journal of Political Economy;117.4;745;Clark;5_C;3;1;-1.096;0.524;;;;;;;;;;;;;
2009;Journal of Political Economy;117.4;745;Clark;5_C;3;2;-0.442;0.425;;;;;;;;;;;;;
2009;Journal of Political Economy;117.4;745;Clark;5_C;3;3;0.114;0.697;;;;;;;;;;;;;
2009;Journal of Political Economy;117.4;745;Clark;5_C;3;4;0.976;0.940;;;;;;;;;;;;;
2009;Journal of Political Economy;117.4;745;Clark;5_C;3;5;1.235;1.169;;;;;;;;;;;;;
2009;Journal of Political Economy;117.4;745;Clark;5_C;3;6;2.304;1.621;;;;;;;;;;;;;
2009;Journal of Political Economy;117.4;745;Clark;5_D;1;1;2.278;0.419;;;;;;;;;;;;;
2009;Journal of Political Economy;117.4;745;Clark;5_D;1;2;2.474;0.436;;;;;;;;;;;;;
2009;Journal of Political Economy;117.4;745;Clark;5_D;1;3;3.636;0.881;;;;;;;;;;;;;
2009;Journal of Political Economy;117.4;745;Clark;5_D;1;4;3.866;0.850;;;;;;;;;;;;;
2009;Journal of Political Economy;117.4;745;Clark;5_D;1;5;4.739;1.110;;;;;;;;;;;;;
2009;Journal of Political Economy;117.4;745;Clark;5_D;1;6;4.988;1.848;;;;;;;;;;;;;
2009;Journal of Political Economy;117.4;745;Clark;5_D;2;1;0.249;0.422;;;;;;;;;;;;;
2009;Journal of Political Economy;117.4;745;Clark;5_D;2;2;0.414;0.461;;;;;;;;;;;;;
2009;Journal of Political Economy;117.4;745;Clark;5_D;2;3;1.275;0.751;;;;;;;;;;;;;
2009;Journal of Political Economy;117.4;745;Clark;5_D;2;4;1.089;0.858;;;;;;;;;;;;;
2009;Journal of Political Economy;117.4;745;Clark;5_D;2;5;1.366;1.049;;;;;;;;;;;;;
2009;Journal of Political Economy;117.4;745;Clark;5_D;2;6;-0.173;1.906;;;;;;;;;;;;;
2009;Journal of Political Economy;117.4;745;Clark;5_D;3;1;0.005;0.445;;;;;;;;;;;;;
2009;Journal of Political Economy;117.4;745;Clark;5_D;3;2;0.318;0.474;;;;;;;;;;;;;
2009;Journal of Political Economy;117.4;745;Clark;5_D;3;3;0.796;0.692;;;;;;;;;;;;;
2009;Journal of Political Economy;117.4;745;Clark;5_D;3;4;1.220;0.829;;;;;;;;;;;;;
2009;Journal of Political Economy;117.4;745;Clark;5_D;3;5;1.529;1.016;;;;;;;;;;;;;
2009;Journal of Political Economy;117.4;745;Clark;5_D;3;6;2.144;1.548;;;;;;;;;;;;;
2009;Journal of Political Economy;117.5;941;Gomes;5_A;1;1;-1.71;1.04;;;0;0;1;1;1;0;PP;;;;
2009;Journal of Political Economy;117.5;941;Gomes;5_A;1;2;-1.13;1.07;;;0;0;1;1;1;0;PP;;;;
2009;Journal of Political Economy;117.5;941;Gomes;5_A;1;3;-1.20;1.14;;;0;0;1;1;1;0;PP;;;;
2009;Journal of Political Economy;117.5;941;Gomes;5_A;1;4;-0.59;0.92;;;0;0;1;1;1;0;PP;;;;
2009;Journal of Political Economy;117.5;941;Gomes;5_A;1;5;-3.23;1.97;;;0;0;1;1;1;0;PP;;;;
2009;Journal of Political Economy;117.5;941;Gomes;5_A;1;6;-3.72;1.93;;;10;0;1;1;1;0;PP;;;;
2009;Journal of Political Economy;117.5;941;Gomes;5_A;1;7;-1.48;0.98;;;0;0;1;1;1;0;PP;;;;
2009;Journal of Political Economy;117.5;941;Gomes;5_A;1;8;-1.70;0.98;;;10;0;1;1;1;0;PP;;;;
2009;Journal of Political Economy;117.5;941;Gomes;5_A;2;2;3.26;1.20;;;1;0;1;1;1;0;PP;;;;
2009;Journal of Political Economy;117.5;941;Gomes;5_A;2;4;5.46;1.32;;;1;0;1;1;1;0;PP;;;;
2009;Journal of Political Economy;117.5;941;Gomes;5_A;2;6;3.84;1.65;;;5;0;1;1;1;0;PP;;;;
2009;Journal of Political Economy;117.5;941;Gomes;5_A;2;8;1.62;0.87;;;10;0;1;1;1;0;PP;;;;
2009;Journal of Political Economy;117.5;941;Gomes;5_B;1;1;-3.52;1.72;;;5;0;1;1;1;0;PP;;;;
2011;American Economic Review;101.5;1933;Furman;4;2;4;0.455;0.312;;;5;0;1;1;1;0;HK;1;2041;;
2009;Journal of Political Economy;117.5;941;Gomes;5_B;1;3;-0.15;1.94;;;0;0;1;1;1;0;PP;;;;
2009;Journal of Political Economy;117.5;941;Gomes;5_B;1;4;-0.30;1.71;;;0;0;1;1;1;0;PP;;;;
2009;Journal of Political Economy;117.5;941;Gomes;5_B;1;5;-5.38;2.67;;;5;0;1;1;1;0;PP;;;;
2009;Journal of Political Economy;117.5;941;Gomes;5_B;1;6;-6.52;2.43;;;1;0;1;1;1;0;PP;;;;
2009;Journal of Political Economy;117.5;941;Gomes;5_B;1;7;-3.41;1.24;;;1;0;1;1;1;0;PP;;;;
2009;Journal of Political Economy;117.5;941;Gomes;5_B;1;8;-3.88;1.17;;;1;0;1;1;1;0;PP;;;;
2009;Journal of Political Economy;117.5;941;Gomes;5_B;2;2;1.93;1.22;;;0;0;1;1;1;0;PP;;;;
2009;Journal of Political Economy;117.5;941;Gomes;5_B;2;4;4.53;1.17;;;1;0;1;1;1;0;PP;;;;
2009;Journal of Political Economy;117.5;941;Gomes;5_B;2;6;3.52;1.62;;;5;0;1;1;1;0;PP;;;;
2009;Journal of Political Economy;117.5;941;Gomes;5_B;2;8;1.44;0.88;;;0;0;1;1;1;0;PP;;;;
2009;Journal of Political Economy;117.5;941;Gomes;6_A;1;1;-1.34;0.70;;;10;0;1;1;1;0;PP;;;;
2009;Journal of Political Economy;117.5;941;Gomes;6_A;1;2;-1.44;0.74;;;10;0;1;1;1;0;PP;;;;
2009;Journal of Political Economy;117.5;941;Gomes;6_A;1;3;-0.81;0.94;;;0;0;1;1;1;0;PP;;;;
2009;Journal of Political Economy;117.5;941;Gomes;6_A;1;4;-0.56;0.83;;;0;0;1;1;1;0;PP;;;;
2009;Journal of Political Economy;117.5;941;Gomes;6_A;1;5;-3.01;1.47;;;5;0;1;1;1;0;PP;;;;
2009;Journal of Political Economy;117.5;941;Gomes;6_A;1;6;-3.35;1.41;;;5;0;1;1;1;0;PP;;;;
2009;Journal of Political Economy;117.5;941;Gomes;6_A;1;7;-1.23;0.77;;;0;0;1;1;1;0;PP;;;;
2009;Journal of Political Economy;117.5;941;Gomes;6_A;1;8;-1.39;0.75;;;10;0;1;1;1;0;PP;;;;
2009;Journal of Political Economy;117.5;941;Gomes;6_A;2;2;-0.34;0.84;;;0;0;1;1;1;0;PP;;;;
2009;Journal of Political Economy;117.5;941;Gomes;6_A;2;4;2.23;1.15;;;10;0;1;1;1;0;PP;;;;
2009;Journal of Political Economy;117.5;941;Gomes;6_A;2;6;2.70;1.20;;;5;0;1;1;1;0;PP;;;;
2009;Journal of Political Economy;117.5;941;Gomes;6_A;2;8;1.21;0.67;;;10;0;1;1;1;0;PP;;;;
